CONTACT_ID,SPEAKER_TAG,CAPTION,CALL_LANGUAGE,NEGATIVE,NEUTRAL,POSITIVE,SENTIMENT_LABLE,START_TIME_SECOND,END_TIME_SECOND,TIME_SPOKEN_SECOND,TIME_SILENCE_SECOND,LOAD_DATE
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Hm, OK. Let me see here.",en-US,1.76,76.53,21.71,Neutral,151,153,2,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"I mean, try it again. I have you on the phone. I don't mind doing it again. I, I'm just saying that, you know, what we've done previously.",en-US,5.05,54.41,40.54,Neutral,153,160,7,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"No, yes, I, and I do apologize for that. Uh, let's try, let's try ahead and see if we can, I can try to send you the email again and see if it maybe it works this time.",en-US,18.25,62.28,19.48,Neutral,160,168,8,3,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,I need to go.,en-US,10.49,65.71,23.8,Neutral,171,173,2,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,You just,en-US,24.31,60.58,15.1,Neutral,172,173,1,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,Let me just go ahead and sign here.,en-US,3.75,78.46,17.79,Neutral,174,177,3,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Mhm,en-US,9.76,61.06,29.18,Neutral,177,177,0,8,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,185,186,1,3,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,So of the user.,en-US,8.92,84.8,6.27,Neutral,189,191,2,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Then from there, reset password.",en-US,8.13,86.19,5.69,Neutral,192,195,3,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"OK, uh, so again, you're gonna receive two emails. First email, it's just just confirming that this is your, uh, your username. Basically it's the uh full uh Samuel F. uh Malves, which is M A L V E S at outlook.com and then it's gonna be dot.",en-US,2.18,87.39,10.43,Neutral,195,212,17,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Let's see here. ***, if I'm not mistaken.",en-US,1.82,88.92,9.26,Neutral,213,218,5,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"Yeah, that's the log the user name.",en-US,4.12,88.94,6.94,Neutral,219,221,2,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Username, correct. And from here, uh, within the second email is gonna be the link to reset the password, basically enter the new password, and from there it should give you the direct access. Uh, let me know once you've done that and so that way I can double check here for you.",en-US,1.39,85.83,12.78,Neutral,221,235,14,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,231,232,1,4,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"OK, give me one minute.",en-US,5.22,77.54,17.24,Neutral,236,237,1,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,Not a problem.,en-US,10.32,66.3,23.38,Neutral,238,239,1,25,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"So I only got one, it's the one to reset the password.",en-US,17.36,73.97,8.67,Neutral,264,268,4,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"OK, got you. Uh, I think the other one might send out a little bit sooner, or not sooner, but later on.",en-US,1.2,68.78,30.02,Neutral,269,276,7,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"OK, so I could go ahead and reset the password?",en-US,3.26,85.76,10.98,Neutral,278,280,2,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,Yes.,en-US,7.42,58.11,34.46,Neutral,281,281,0,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Or,en-US,16.98,58.09,24.93,Neutral,281,282,1,5,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,So,en-US,13.18,50.03,36.78,Neutral,287,288,1,9,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Should I go ahead and reset the password or should I wait for the other email?,en-US,5.27,91.59,3.14,Neutral,297,300,3,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"You go ahead and and send uh click on it for the password. Uh, let me try to see here if I can send you another email.",en-US,10.57,84.42,5.01,Neutral,302,309,7,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Just to make, just to confirm that the agent is still here.",en-US,2.86,90.2,6.94,Neutral,310,314,4,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Uh, let me see.",en-US,3.26,80.53,16.21,Neutral,316,318,2,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"Oh, it's here, it's on the.",en-US,2.53,65.65,31.82,Neutral,319,321,2,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,When I go to reset my username is here.,en-US,3.21,88.02,8.76,Neutral,322,325,3,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"OK, perfect. You can go ahead and submit it.",en-US,1.69,21.16,77.15,Positive,325,327,2,3,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Mm,en-US,10.37,56.57,33.05,Neutral,330,331,1,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Absolutely.,en-US,14.37,48.56,37.07,Neutral,333,335,2,111,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Mm.,en-US,8.26,69.18,22.56,Neutral,446,446,0,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Mm.,en-US,8.26,69.18,22.56,Neutral,447,449,2,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Uh, were you able, uh, weren't you able to, uh, log in?",en-US,7.48,89.72,2.8,Neutral,451,454,3,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"Yeah, so I'm logged in. I just wanna log out.",en-US,13.87,70.55,15.58,Neutral,455,459,4,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"OK, yes.",en-US,3.28,66.38,30.34,Neutral,461,462,1,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,And try to lock that,en-US,19.26,73.57,7.16,Neutral,461,462,1,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,Gotcha. OK.,en-US,4.07,48.74,47.19,Neutral,463,464,1,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Because that was where the issue.,en-US,35.62,61.19,3.19,Neutral,465,468,3,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,And one of the email.,en-US,9.7,82.61,7.69,Neutral,470,473,3,12,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"No, same thing.",en-US,32.17,62.31,5.52,Neutral,485,487,2,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Same thing, really? Hmm, OK.",en-US,16.46,77.09,6.45,Neutral,487,489,2,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Let me see here and that's within the same uh email, right? The same user uh email along with the new password?",en-US,1.36,93.75,4.89,Neutral,491,497,6,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"Oh no, I'm sorry?",en-US,74.44,23.72,1.84,Negative,498,500,2,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Oh, and that's within the same uh username and the new password, correct?",en-US,2.19,91.79,6.03,Neutral,501,504,3,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,505,505,0,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"OK. hm, I may have to create an IT ticket for you, uh, so we can try to get this resolved for you.",en-US,2.14,83.08,14.78,Neutral,506,511,5,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,**.,en-US,5.3,62.62,32.08,Neutral,512,513,1,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Hold on one second. Oh good.,en-US,1.05,11.97,86.98,Positive,514,516,2,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,516,516,0,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Thank you.,en-US,1.88,14.67,83.45,Positive,518,519,1,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,520,520,0,5,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,No you,en-US,20.32,64.59,15.09,Neutral,525,526,1,9,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"Oh wait a minute, I was able, let me do it again.",en-US,1.28,35.23,63.49,Positive,535,537,2,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Oh, OK. Oh",en-US,4.45,59.8,35.76,Neutral,538,540,2,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,Was it maybe like a mistype or?,en-US,29.2,69.26,1.54,Neutral,540,543,3,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Uh-huh.,en-US,8.11,81.25,10.64,Neutral,541,541,0,3,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,When I see the,en-US,7.65,76.75,15.61,Neutral,544,546,2,4,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"Got it. It was the dot at the end. OK, so let me update it. Well, it says now here.",en-US,1.23,68.01,30.76,Neutral,550,557,7,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,I.,en-US,8.7,63.04,28.26,Neutral,558,563,5,3,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,You get passage on.,en-US,10.18,73.47,16.34,Neutral,566,568,2,14,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"Sorry to keep you out. Just one second, please.",en-US,40.92,52.8,6.28,Neutral,582,585,3,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"No, you're fine. Take your time.",en-US,6.56,38.98,54.46,Positive,585,586,1,52,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,It doesn't work in the Google phone.,en-US,38.23,59.12,2.65,Neutral,638,639,1,4,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Just retype the password and just to make sure.,en-US,4.41,85.11,10.48,Neutral,643,646,3,10,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Mm,en-US,10.37,56.57,33.05,Neutral,656,657,1,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Just walking the edge.,en-US,21.77,68.55,9.68,Neutral,658,660,2,2,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,I don't think so.,en-US,22.23,71.68,6.1,Neutral,662,663,1,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,OK perfect we got access to it thank you.,en-US,0.49,5.46,94.05,Positive,664,667,3,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Awesome. Not a problem. I can go ahead and close out this, uh, this case for you as resolved. Uh, in case you have any uh questions or concerns, uh, you can always give us a call, uh, especially on Saturday, Saturdays we're open from * to **. The only reason why I was able to call is because, uh, we were, we were kinda able to catch up on like assignments assigned to us, so.",en-US,0.61,11.46,87.92,Positive,667,692,25,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Uh, I do apologize for the inconvenient as well for the long wait as well.",en-US,48.37,47.78,3.85,Negative,692,696,4,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,"No, no problem.",en-US,5.97,55.76,38.27,Neutral,696,698,2,1,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,AGENT,"Got it. But besides from this, uh, I wish you the very best day and happy weekend.",en-US,0.42,2.54,97.04,Positive,699,703,4,0,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,That is wrong.,en-US,85.26,13.6,1.14,Negative,699,700,1,4,2025-03-10 05:48:02.155704
54de8d68-a761-4d8c-a3d5-eab5c1a9c616,CUSTOMER,Thank you you too bye.,en-US,0.79,5.47,93.74,Positive,704,705,1,0,2025-03-10 05:48:02.155704
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,0,0,0,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"Hi, hello. Good morning, Ms. Shawna. Um, this is Celeste, uh, with, uh, Positgen Solar. Is this Miss uh Shawna Scott?",en-US,0.46,54.28,45.26,Neutral,0,8,8,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,Yes.,en-US,7.42,58.11,34.46,Neutral,9,10,1,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"Hi, um, I did just wanna let you know that the call is being recorded for quality assurance purposes and also can I confirm a few things? I am calling in regards to your request, but can you confirm your phone number for me, please?",en-US,1.06,82.8,16.14,Neutral,10,25,15,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,16,17,1,9,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,"Um, ***-***-****.",en-US,3.11,92.54,4.35,Neutral,26,30,4,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"Thank you, ma'am. And your email address?",en-US,0.77,26.75,72.48,Positive,30,32,2,2,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,I think the one you guys have is skyne*@yahoo.com.,en-US,1.88,90.51,7.61,Neutral,34,38,4,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,Got it and then your address that we have on file?,en-US,1.39,92.46,6.16,Neutral,38,41,3,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,[REDACTED],en-US,2.5,87.19,10.31,Neutral,42,47,5,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"Thank you so much and uh just to uh follow up on your request in regards to getting a copy of your lease agreement I did just wanna confirm, did you want that um emailed or uh well can I email that to you to that email that we have on file?",en-US,0.81,43.32,55.87,Positive,47,60,13,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,"Yes, um, it was just, um, is this from a follow up uh call that I requested a while ago?",en-US,2.79,91.01,6.2,Neutral,61,68,7,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"Um, no, this was just recently from, from you when you spoke to Amaya in regards that you wanted a copy of your lease agreement. She wasn't able to give it to you, so.",en-US,25.31,72.55,2.15,Neutral,68,77,9,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,"Yeah, I wanted, I wanted that and um because I needed some information for this rebate program I was trying to do and while I have you on the phone, um, they did allow me to link to the customer portal.",en-US,3.1,57.69,39.21,Neutral,76,90,14,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,90,90,0,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,"However, I'm still not able to see specific information about my panels. Like all it shows is it says my account and it says my solar production, but it doesn't say anything about which each panel is producing, like it was supposed to be like this big like breakdown of everything, and it's, it's like only one screen that says my solar production.",en-US,77.3,21.91,0.8,Negative,91,120,29,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"Yes, and the actual, um, it's not gonna show how much each panel is producing it's gonna show in general how much is producing on a on a monthly basis that I see on there now uh we get, yeah, we get to us as employees we get to see your your production on a day to day basis, um, but it does look like your your um.",en-US,14.54,79.56,5.9,Neutral,121,145,24,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,Oh.,en-US,13.57,62.58,23.85,Neutral,134,135,1,10,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"Your system is um you know producing now the ones that you get is gonna be in a month to month basis you're gonna get to see on a month to month basis and that's the reason for it but we don't we don't have, you know, an option unfortunately of, you know how much each panel is making, not even ourselves, uh, we do have it to where we're able to see how much you're making, um, on a day to day basis, but you guys get to see the month to month basis.",en-US,41.24,53.7,5.05,Neutral,145,170,25,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,Oh.,en-US,13.57,62.58,23.85,Neutral,163,164,1,8,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"So you, yeah, unfortunately we're working on trying to get, you know, um, those additional features on the portal. It's the portal is new. It's a new thing that we have. So right now they are working on it. I'm not sure how long would it take for them to, you know, have the, the additional, uh, features, but, uh, I, I could tell you that we are working on that.",en-US,7.36,75.66,16.98,Neutral,172,195,23,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,173,173,0,9,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,182,182,0,14,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,Mm.,en-US,8.26,69.18,22.56,Neutral,196,197,1,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"Yes, because we used to have a * we used to have a third party um portal, but we, we weren't able, you know, it was kind of hard so we were able to get our own and that's what we started off with.",en-US,24.47,70.32,5.21,Neutral,197,209,12,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,201,202,1,5,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,Um.,en-US,10.0,77.51,12.49,Neutral,207,209,2,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,210,211,1,3,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,214,215,1,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"But right now I am sending you the copy of your, of your lease agreement for your records you could you could make copies of it at any time or save it to your phone. Uh, do you have any other questions or concerns?",en-US,2.24,89.87,7.89,Neutral,215,229,14,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,right now,en-US,6.87,76.84,16.29,Neutral,216,217,1,7,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,224,226,2,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,227,228,1,2,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,"Um, no, that's all, and they did, um, they were charging me at the rate of $** when I was supposed to start on that, um, promotional.",en-US,73.54,25.5,0.96,Negative,230,241,11,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,"Um, package, so hopefully they took care of that.",en-US,2.64,57.07,40.29,Neutral,242,245,3,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"Yes, they did. Uh, I might actually take care of that for you.",en-US,2.06,69.96,27.98,Neutral,246,249,3,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,248,249,1,1,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,"OK, great. OK, that's all for now then. Hopefully I'll start seeing some, some savings soon.",en-US,0.69,6.75,92.56,Positive,250,257,7,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,251,252,1,5,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,"No, of course, of course, I do want you to have a good experience as well. If you do have any questions or concerns in the for for the future, just give us a call back. We're able to uh to help you just like as I did today and AI as well.",en-US,0.93,11.29,87.78,Positive,257,271,14,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,"Oh, yeah.",en-US,6.17,48.14,45.69,Neutral,258,260,2,9,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,269,269,0,3,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,272,273,1,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,273,274,1,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,"All right, thank you so much.",en-US,0.85,5.92,93.23,Positive,274,276,2,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,Uh no problem thank you have a great day.,en-US,0.44,2.47,97.09,Positive,275,278,3,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,CUSTOMER,All right. Thanks. Bye bye.,en-US,3.89,45.37,50.74,Positive,277,280,3,0,2025-03-10 05:48:08.725599
634cb90b-a5e6-4a2b-a3b9-a576e8a2f3d4,AGENT,Bye bye.,en-US,20.27,62.93,16.8,Neutral,279,279,0,0,2025-03-10 05:48:08.725599
7b9a83e4-c1e0-4371-b916-e746457d39a2,CUSTOMER,"Hi, this is David Lee. Sorry, I can't get to the phone right now, but if you leave a name and message, I can get back to you as soon as I can. Thanks.",en-US,9.73,77.0,13.27,Neutral,1,7,6,2,2025-03-10 05:48:11.929712
7b9a83e4-c1e0-4371-b916-e746457d39a2,AGENT,"Hi, this is Ales with Positgen Solar. Um, if you could please give me a call back at *-*****-*-****. Thank you and have a great day.",en-US,0.44,12.55,87.01,Positive,9,18,9,0,2025-03-10 05:48:11.929712
13cc61e0-9a74-47e5-9a47-9be5c90eead1,CUSTOMER,"This is Robbie Bet. Please leave your name and number, and I'll get back to you. Thank you.",en-US,3.11,85.9,10.99,Neutral,1,6,5,3,2025-03-10 05:48:14.331388
13cc61e0-9a74-47e5-9a47-9be5c90eead1,AGENT,"Hi, hello, this is Celeste with Poso and Solar. Um, if you could please give me a call back, Mr. Robert Beck. I was calling you in regards to your inquiry about your, um, your refrigerator being connected to your battery system. Um, I do have updates. I did want to let you know, um, to give me a call back at *-*****-*****. Thank you.",en-US,1.11,78.57,20.32,Neutral,9,32,23,0,2025-03-10 05:48:14.331388
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,"Hi, am I speaking to Mr. uh Tennis?",en-US,0.8,93.16,6.04,Neutral,0,3,3,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,"Yeah, but I can barely hear you.",en-US,55.11,38.77,6.12,Negative,4,6,2,0,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,"Oh, my apologies. Uh, let me see here. Can you hear me now?",en-US,7.89,78.38,13.73,Neutral,6,9,3,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,"Yes, yes.",en-US,2.49,49.11,48.4,Neutral,10,11,1,0,2025-03-10 05:48:18.891675
